id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
293582,Crowne Plaza Shanghai Anting,上海颖奕皇冠假日酒店,No. 6555 Boyuan Road,31.271271,121.193993,Shanghai,上海,121.1882609,31.27446402,121.1870636,31.27438798,0.650627233,1,121.1882609,31.27446402,"31.271271,121.193993","31.27446401639224,121.1882608573674"
293583,Crowne Plaza Shanghai Xiayang Lake,上海夏阳湖皇冠假日酒店 ,No. 303 Qingzhou Road,31.151791,121.136604,Shanghai,上海,121.1321057,31.15351081,121.1331192,31.15325938,0.370021294,0.5,121.1331192,31.15325938,"31.151791,121.136604","31.153259375987375,121.13311920323373"
293595,In-Zone Hotel & Apartment Tianjin,天津银珠酒店,No.39 Huanghai Road,39.058216,117.697952,Tianjin,天津,117.6835416,39.03844012,117.6836474,39.03803218,2.525107838,5,117.6835416,39.03844012,"39.058216,117.697952","39.03844011882957,117.6835415616723"
293612,Lia! Chengdu Hotel,成都明宇丽雅饭店,"No.59, Renmin East Road",30.658588,104.068336,Chengdu,成都,104.0665137,30.66069982,104.0668601,30.66033952,0.240238827,0.5,104.0668601,30.66033952,"30.658588,104.068336","30.660339522992896,104.06686010471424"
293662,Hangzhou ZTG Ming Ting Hotel Thousand-Island Lake,淳安千岛湖浙旅名庭酒店,"No.619, Yangguang Road",29.638903,119.032578,Qiandao Lake (Chunan),千岛湖(淳安),,,119.0399003,29.6332366,0.947246395,1,119.0399003,29.6332366,"29.638903,119.032578","29.633236598925492,119.03990026043735"
293678,Lijiang Shuhe Zi Teng Inn,丽江束河紫藤客栈,No.12 Ren Li Road,26.918703,100.205956,Lijiang,丽江,,,100.2017977,26.92473324,0.785508425,1,100.2017977,26.92473324,"26.918703,100.205956","26.92473324111715,100.20179772711484"
293711,Sanya Guoxi Hotel,三亚果喜大酒店,"No.747,Jiefang Road",18.261135,109.501244,Sanya,三亚,109.4971427,18.26314325,109.496917,18.26280346,0.487348928,0.5,109.4971427,18.26314325,"18.261135,109.501244","18.26314325267895,109.49714266280819"
293713,Starshine Hotel - Buji Branch,深圳星雅轩酒店布吉店,"Zhongxing Road,Buji Town,Longgang District",22.608109,114.124947,Shenzhen,深圳,114.1192641,22.61062628,114.1193332,22.61041538,0.631163935,1,114.1193332,22.61041538,"22.608109,114.124947","22.610415382496406,114.1193332468459"
293719,Ramada Beijing North Hotel,龙城华美达酒店,"No. 319, Changping Road",40.083027,116.30513,Beijing,北京,116.3571185,40.00679869,116.2980839,40.08287134,0.601210573,1,116.2980839,40.08287134,"40.083027,116.30513","40.082871340076416,116.29808393742434"
293720,Royal Phoenix Hotel Beijing,北京福地凰城酒店,"No.17, Qianliang Hutong, Dongsi North Street, Dongcheng District",39.928532,116.417313,Beijing,北京,116.4080395,39.92646719,116.4079974,39.92707214,0.812664198,1,116.4079974,39.92707214,"39.928532,116.417313","39.92707214427199,116.40799737284067"
293723,Sheraton Wuxi Binhu Hotel,无锡富力喜来登酒店,49 Liangxi Road,31.561964,120.263985,Wuxi,无锡,120.2594572,31.56356879,120.2595752,31.56345873,0.450271462,0.5,120.2595752,31.56345873,"31.561964,120.263985","31.563458732883518,120.25957521195753"
293866,Zhouzhuang Longxing Inn,周庄隆兴客栈,No.80 Beishi Street,31.114346,120.848991,Suzhou,苏州,,,120.8456784,31.11699648,0.431511629,0.5,120.8456784,31.11699648,"31.114346,120.848991","31.11699648268529,120.84567838765783"
293752,Zhongtailai Hotel,江门中泰来酒店,"No.3,Yingbin Dadao West, Pengjiang District",22.598264,113.077317,Jiangmen,江门,,,113.0715206,22.60100962,0.669070218,1,113.0715206,22.60100962,"22.598264,113.077317","22.60100962361519,113.07152063661307"
293767,Kunming Xinhua International Resort Hotel&Spa,昆明兴华国际度假酒店,No.3 Yijin Road，Xishan District,24.977394,102.65657,Kunming,昆明,102.6537403,24.97960588,102.6548976,24.98007572,0.341699672,0.5,102.6548976,24.98007572,"24.977394,102.65657","24.980075724630343,102.65489759073223"
293775,Tong Star International Hotel Suzhou,苏州桐星国际酒店,No.8 North Tongjing Road,31.31073,120.59021,Suzhou,苏州,120.5880297,31.31294184,120.5881958,31.31292888,0.310165645,0.5,120.5881958,31.31292888,"31.31073,120.59021","31.312928880168812,120.58819575653887"
293784,HX Hotel,东莞海霞酒店,Changping Avenue,22.977516,114.008355,Dongguan,东莞,,,114.0037669,22.9797199,0.530000619,1,114.0037669,22.9797199,"22.977516,114.008355","22.97971990060393,114.00376688797851"
293791,Huangshan Design Boutique Hotel,黄山蝶尚非经验酒店,No. 1-6 North Road xianrendong,29.716288,118.321739,Huangshan,黄山,118.3169252,29.71904055,118.3167316,29.71869598,0.553168851,1,118.3167316,29.71869598,"29.716288,118.321739","29.71869598075327,118.31673157679829"
293793,New Metropolis Hotel,惠州新都会大酒店,"No.50,Baiyun Yi Road,Huiyang District",22.765873,114.427561,Huizhou,惠州,,,114.4228587,22.76863325,0.571521743,1,114.4228587,22.76863325,"22.765873,114.427561","22.7686332539868,114.42285874539654"
293794,Jinggangshan Edenplaza Hotel,井冈山天乐府大酒店,C Tianjie Tourism Business Culture Square,26.572144,114.166618,Ji'an,吉安,,,114.1605678,26.57593343,0.734569766,1,114.1605678,26.57593343,"26.572144,114.166618","26.575933425801413,114.16056782675362"
293805,Hyatt Regency Guiyang Hotel,贵阳凯悦酒店,No.7 Zhongtian Road (Zhongtian Lu),26.629198,106.621284,Guiyang,贵阳,,,106.6389001,26.64428654,2.423134365,5,106.6389001,26.64428654,"26.629198,106.621284","26.64428654462783,106.63890009155432"
293812,Lijiang Shunfeng Inn,丽江古城山水桃园客栈,The ancient city of three km turntable No. two Jin Hong Lu,26.884828,100.256116,Lijiang,丽江,,,100.2489234,26.88254755,0.75798951,1,100.2489234,26.88254755,"26.884828,100.256116","26.882547552964077,100.24892339425072"
293814,Super 8 Hotel Xiamen Railway Station,速8酒店厦门火车站店,No.874 Xiahe Road,24.467983,118.112541,Xiamen,厦门,118.1075626,24.4705495,118.1075907,24.47067754,0.579258406,1,118.1075626,24.4705495,"24.467983,118.112541","24.47054950350584,118.10756263213226"
293822,Zuo You Ke Theme Hotel,西安左右客酒店,No.14 Gaoxinsi Road,34.240047,108.897682,Xian,西安,108.902974,34.23837126,108.8902587,34.23533916,0.521760841,1,108.902974,34.23837126,"34.240047,108.897682","34.23837125585064,108.90297399993865"
293833,Shengang Apartment Hotel (Grand Theatre Branch),深港酒店式公寓深圳大剧院分店,"317, Building C, Yuhedi, Hongling South Road",22.537987,114.103317,Shenzhen,深圳,,,114.0990899,22.54048135,0.515143716,1,114.0990899,22.54048135,"22.537987,114.103317","22.54048134881716,114.09908990293681"
293867,Zhouzhuang Huayuxuan Inn,周庄花语轩客栈,No.23 Yinzibin,31.114346,120.848991,Suzhou,苏州,,,120.8459619,31.11689202,0.403940514,0.5,120.8459619,31.11689202,"31.114346,120.848991","31.116892020328844,120.84596193628335"
293887,Courtyard Hotel Du Palais Rouge,红云阁鼓楼小院,"No.24, Zhonglouwan, Dongcheng District",39.942399,116.39613,Beijing,北京,,,116.3902993,39.94139432,0.510662023,1,116.3902993,39.94139432,"39.942399,116.39613","39.941394324390394,116.39029928804139"
293910,Pingyao Yuchengyuan Hotel,平遥裕成源客栈,No.41 Yamen Street,37.201313,112.183136,Jinzhong,晋中,,,112.1784793,37.20100917,0.414781969,0.5,112.1784793,37.20100917,"37.201313,112.183136","37.20100916674362,112.17847926940729"
293918,Dali Wanghaiting Inn,大理望海亭客栈,North of Caicunmatou,25.719227,100.19368,Dali,大理,,,100.1923679,25.72217124,0.351748549,0.5,100.1923679,25.72217124,"25.719227,100.19368","25.722171236461087,100.19236789377962"
293930,Dali Hong Yuan Inn,大理洪源民居客栈,NO 95-1 Guang Wu Road,25.697367,100.163292,Dali,大理,100.1620342,25.70091451,100.161963,25.70087936,0.411340136,0.5,100.161963,25.70087936,"25.697367,100.163292","25.700879362097737,100.16196302244688"
293957,Pengker Deluxe Collection Hotel(Haiancheng Branch),蓬客精品酒店深圳海岸城店,"Houhai Dadao,Haiancheng,Nanshan District",22.504152,113.935349,Shenzhen,深圳,,,113.9294514,22.51696325,1.54300242,5,113.9294514,22.51696325,"22.504152,113.935349","22.51696325430098,113.92945140694269"
293991,Xian E Ju Hotel,西安E居酒店式自助公寓,"Room1059 Xi Travel Internation,No.215 Changan Middle Road",34.224152,108.947083,Xian,西安,,,108.9427281,34.22883726,0.656590401,1,108.9427281,34.22883726,"34.224152,108.947083","34.22883726029992,108.94272813454664"
294005,Rhombus Park Aura Chengdu Hotel,成都榛悦隆堡酒店,"Hailrun Complex, No 216 Lower Dong Da Jie Jinjiang District",30.649679,104.083015,Chengdu,成都,,,104.0800385,30.65231384,0.408317857,0.5,104.0800385,30.65231384,"30.649679,104.083015","30.65231383726858,104.08003846492883"
294040,Park Hyatt Ningbo Resort and Spa,宁波柏悦大酒店,"188 Dayan Road, Dong Qian Lake",29.76685,121.643303,Ningbo,宁波,121.6379048,29.7701188,121.6383771,29.76971611,0.572600353,1,121.6383771,29.76971611,"29.76685,121.643303","29.769716107897292,121.63837714438797"
294055,Xiamen Youth Sunshine Hotel Wen Zao Branch,厦门青年阳光酒店文灶店,No.40 Wenping Road,24.456291,118.117271,Xiamen,厦门,118.1015349,24.46634688,118.1014819,24.46628985,1.945758042,5,118.1015349,24.46634688,"24.456291,118.117271","24.46634687830328,118.10153493513914"
294056,Xiamen Youth Sunshine Hotel Gu Gong Branch,厦门青年阳光连锁轮渡码头故宫店,No.18-4 South Hubin Road,24.465373,118.08393,Xiamen,厦门,118.0748717,24.46807016,118.0787135,24.46805233,0.606437453,1,118.0787135,24.46805233,"24.465373,118.08393","24.46805233280687,118.07871348611539"
294109,Lijiang Lvyeanjia Inn,丽江绿野安家客栈,No.75 Bayi Xiaduan Qiyi Street,26.867897,100.24157,Lijiang,丽江,,,100.2406895,26.87169541,0.42986735,0.5,100.2406895,26.87169541,"26.867897,100.24157","26.871695413491068,100.24068952863301"
294118,Dayhello Hotel (Bao An Branch),深圳登喜路酒店宝安店,"No.188,Xinansi Rd,Baoan District",22.581345,113.894363,Shenzhen,深圳,,,113.897573,22.56453486,1.890568074,5,113.897573,22.56453486,"22.581345,113.894363","22.56453485735441,113.8975730176313"
294122,Yanoda Rainforest No.1 Hotel,呀诺达雨林一号度假酒店,YaNoDa Rain-Forest Cultural Tourism Zone,18.454238,109.66161,Sanya,三亚,,,109.6640338,18.45372498,0.262245636,0.5,109.6640338,18.45372498,"18.454238,109.66161","18.45372497976202,109.66403376628489"
294134,Qingyuan International Hotel,清远国际酒店,No.1.Yan Jiang Road,23.695833,113.059418,Qingyuan,清远,112.0810186,24.5688718,113.0399013,23.68869694,2.14171621,5,113.0399013,23.68869694,"23.695833,113.059418","23.688696938882874,113.03990129173125"
294144,Xian Long March International Hotel,西安长征国际酒店,No.1 Xibu Avenue,34.172169,108.878181,Xian,西安,,,108.8738522,34.17387693,0.441784951,0.5,108.8738522,34.17387693,"34.172169,108.878181","34.173876926377424,108.87385221613398"
294152,Qufu International Youth Hostel,曲阜国际青年旅舍,"gulou north street,Yan Temple west wall.",35.60002,116.993279,Jining,济宁,,,116.9877561,35.60023849,0.501058185,1,116.9877561,35.60023849,"35.60002,116.993279","35.60023849167123,116.9877560511745"
294149,Xinhui Country Garden Phoenix Hotel,新会碧桂园凤凰酒店,"Xinhui Country Garden, No.1 Xingang Main Road (North), Huicheng Town, Xinhui District",22.503908,113.047638,Jiangmen,江门,,,113.0428604,22.50859668,0.715000845,1,113.0428604,22.50859668,"22.503908,113.047638","22.508596684145534,113.04286039501606"
294154,Wuyi Country Garden Phoenix Hotel,五邑凤凰酒店,"Wuyi Country Garden, Xihuan Road, Pengjiang District",22.637228,113.046822,Jiangmen,江门,,,113.0455837,22.642037,0.54754362,1,113.0455837,22.642037,"22.637228,113.046822","22.6420369961185,113.04558371875255"
294200,Zhouzhuang Dongfang Inn,周庄东方客栈,No.251 Quangong Road,31.142305,120.84549,Suzhou,苏州,120.8454739,31.11856628,120.8454669,31.11851829,2.631951493,5,120.8454739,31.11856628,"31.142305,120.84549","31.11856627632483,120.84547386915237"
294230,Yunhai Hotel Zhuhai,珠海云海酒店,No. 1263 Jiuzhou Road,22.246412,113.576775,Zhuhai,珠海,113.5718017,22.24955857,113.5718237,22.24947056,0.612537246,1,113.5718237,22.24947056,"22.246412,113.576775","22.249470559350254,113.57182371604704"
294247,Ramada Plaza Shaoguan Hotel,韶关风度华美达广场酒店,NO.1 Jiefang Road,24.797974,113.599922,Shaoguan,韶关,113.5961065,24.80097567,113.5945811,24.80038891,0.509303803,1,113.5961065,24.80097567,"24.797974,113.599922","24.800975668101565,113.59610652278654"
294254,Tianjin Warner International Golf Club,天津华纳高尔夫俱乐部 ,"No.1 Nanhai Rd, Tianjin Development Area",39.027,117.69833,Tianjin,天津,117.692833,39.03369201,117.1578878,38.91570153,0.88231965,1,117.692833,39.03369201,"39.027,117.69833","39.03369201297099,117.69283300996545"
294262,Inner Mongolia XingTai Phoenix Hotel,内蒙古兴泰国航酒店,No.2 Chengjisihan Street,40.858685,111.685532,Hohhot,呼和浩特,111.6823609,40.85751584,111.6827619,40.85724334,0.283165,0.5,111.6827619,40.85724334,"40.858685,111.685532","40.85724333941486,111.68276190904349"
294323,Shandong Grand Tower Hotel,山东明珠怡和国际酒店,No.88 Jingyi Road,36.6675,116.993027,Jinan,济南,116.9868595,36.66728059,116.9871981,36.66698774,0.524183127,1,116.9871981,36.66698774,"36.6675,116.993027","36.66698774306958,116.98719810975199"
294324,PinShang Business Hotel,东莞品尚商务酒店,"No.173,Yunhedong First Rd,Guancheng District",23.046604,113.755013,Dongguan,东莞,,,113.7490979,23.05057714,0.74906321,1,113.7490979,23.05057714,"23.046604,113.755013","23.050577138675138,113.74909791732676"
294332,Zhouzhuang Jinshuiloutai Inn,周庄近水楼台客栈,No.4 Fuhong Street,31.117764,120.84671,Suzhou,苏州,,,120.8455502,31.11582391,0.241881391,0.5,120.8455502,31.11582391,"31.117764,120.84671","31.115823907648004,120.84555023854722"
294360,Deerhill Hotel,顺德鹿茵酒店,"No.1 Ronggui Guizhou Dadao, Shunde District",22.755684,113.28183,Foshan,佛山,,,113.2765491,22.7580669,0.603161549,1,113.2765491,22.7580669,"22.755684,113.28183","22.758066900965776,113.27654912176023"
294364,Sanyu Hotel,三寓宾馆,"No 23, Sanyu Rd",23.128796,113.300455,Guangzhou,广州,113.2953628,23.13183333,113.2958919,23.1317435,0.57007879,1,113.2958919,23.1317435,"23.128796,113.300455","23.13174350458039,113.2958918727277"
294386,Zhouzhuang Xiaodixuan Inn,周庄笑笛轩宾馆,No.353 Quangong Road,31.115749,120.845367,Suzhou,苏州,120.8418659,31.11796937,120.8418208,31.1179523,0.414888789,0.5,120.8418659,31.11796937,"31.115749,120.845367","31.11796936567481,120.8418658940907"
294398,Kunming Spring City Garden Tianhong Hotel,昆明春城花园-天鸿酒店,No.56 Zhuan Tang Road,25.035532,102.697784,Kunming,昆明,102.6962072,25.03857917,102.6963478,25.03850695,0.360008816,0.5,102.6963478,25.03850695,"25.035532,102.697784","25.03850694639521,102.69634784365746"
294405,The Mahayana OCT Boutique Hotel,东部华侨城华兴寺菩提宾舍,"Huaxing Temple, Overseas Chinese Town East Resort",22.619081,114.292999,Shenzhen,深圳,,,114.2828756,22.62776251,1.416820214,5,114.2828756,22.62776251,"22.619081,114.292999","22.62776251273222,114.28287557442708"
294415,Cargo Hostel,深圳东部华侨城咖酷旅馆,"Knight Valley, Oct East, Damisha",22.61817,114.292999,Shenzhen,深圳,,,114.2967714,22.61007171,0.977069778,1,114.2967714,22.61007171,"22.61817,114.292999","22.610071706615248,114.29677142651127"
294437,Dunhuang Grand Sun Hotel,敦煌太阳大酒店,No.5 Shazhou North Road,40.143698,94.665145,Dunhuang,敦煌,,,94.66393754,40.14301323,0.127939038,0.5,94.66393754,40.14301323,"40.143698,94.665145","40.14301322815463,94.66393754343648"
294465,Guangzhou Yingshang Hotel Liying Plaza Branch,迎商酒店广州丽影广场店,"No .419,Xingangzhong Road ,Haizhu District",23.096535,113.325417,Guangzhou,广州,,,113.3198319,23.09916052,0.641823668,1,113.3198319,23.09916052,"23.096535,113.325417","23.099160516553926,113.31983191222902"
294474,Renaissance Huizhou Hotel,惠州富力万丽酒店,"No.2,Dong Jiang Two Road,Jiangbei District",23.100851,114.409561,Huizhou,惠州,,,114.4053783,23.10381237,0.539600163,1,114.4053783,23.10381237,"23.100851,114.409561","23.103812367372367,114.40537827007806"
294484,City Inn (Jihua Road Foshan),城市客栈佛山季华路店,"No.8,Zefang First Street,Jihuawu Rd,Chancheng District",23.011059,113.103691,Foshan,佛山,,,113.0983314,23.01317115,0.597151642,1,113.0983314,23.01317115,"23.011059,113.103691","23.013171146196843,113.09833137182723"
294507,Warner Beijing SunThirsty Apartment,华纳北京恋日公寓酒店,Rm708 No.18 NanLangJiaYuan chaoyang District,39.90921,116.466667,Beijing,北京,116.4587353,39.90487589,116.4587847,39.90405254,0.831618804,1,116.4587353,39.90487589,"39.90921,116.466667","39.90487588542457,116.45873525751792"
294510,Nanjing Expo Center Hotel,Nanjing Expo Center Hotel,No.16 West Jinshajiang Road,31.989332,118.712234,Nanjing,南京,118.7064863,31.99222283,118.7063984,31.99299512,0.630706916,1,118.7064863,31.99222283,"31.989332,118.712234","31.99222282877493,118.70648630012397"
294605,Fuzhou Taijiang W&J Hotel,福州万江商务酒店,"NO.46 outer street, Wanda plaza",26.053524,119.340057,Fuzhou,福州,,,119.3046547,26.08423582,4.911750001,5,119.3046547,26.08423582,"26.053524,119.340057","26.084235824172644,119.30465468692466"
294606,YOUSU Hotel&Apartment- Tianyi Square Yinyi Global Center Apartment Ningbo,优宿酒店公寓宁波天一广场银亿店,No.95 Rixin Street,29.869434,121.556625,Ningbo,宁波,121.552102,29.87069009,121.5523926,29.87058662,0.428394782,0.5,121.5523926,29.87058662,"29.869434,121.556625","29.870586618813746,121.55239262022882"
294628,Yuyang Commerce Hotel (Southern District),中山市南区御洋商务酒店,"No.33,Yongan Third Rd, South District",22.512379,113.389549,Zhongshan,中山,113.3464747,22.47089437,113.3494277,22.46759435,6.383596461,5+,113.3464747,22.47089437,"22.512379,113.389549","22.470894370052118,113.34647468358052"
294670,Smart Hotel Zhejiang Runzhou,锦江都城镇江火车站万达广场店,"No. 17 Wan Da Plaza, Zhuan Quan Road",32.200455,119.437866,Zhenjiang,镇江,,,119.4298108,32.19642566,0.88119528,1,119.4298108,32.19642566,"32.200455,119.437866","32.196425658750066,119.42981082933412"
